group,setting,method,num_runs,accuracy_mean,accuracy_std,loss_mean,loss_std,macro_accuracy_mean,macro_accuracy_std,worst_class_accuracy_mean,worst_class_accuracy_std,mean_client_local_accuracy_mean,mean_client_local_accuracy_std,std_client_local_accuracy_mean,std_client_local_accuracy_std
calibration_strength,20shot_per_class,sample_weighted_vector_scaling,1,0.9049,0.0,0.3418566307067871,0.0,0.9036063656766877,0.0,0.8127802690582959,0.0,0.9044294389438,0.0,0.018306979545846484,0.0
calibration_strength,50shot_per_class,centralized,1,0.9751,0.0,0.08252302122116088,0.0,0.9750614776539521,0.0,0.9602713178294574,0.0,0.9940917370387637,0.0,0.0020113112147236377,0.0
calibration_strength,50shot_per_class,regmean_hidden_layers,1,0.8687,0.0,0.44229861526489256,0.0,0.8663601746906275,0.0,0.6961883408071748,0.0,0.8728393846637846,0.0,0.038327374313750696,0.0
calibration_strength,50shot_per_class,regmean_hidden_layers_bias_cal,1,0.8736,0.0,0.4288332664489746,0.0,0.8713762656828914,0.0,0.7141255605381166,0.0,0.8768098689103602,0.0,0.036262499291046926,0.0
calibration_strength,50shot_per_class,regmean_hidden_layers_hidden_head_tune,1,0.8912,0.0,0.36881665954589843,0.0,0.8901013366182899,0.0,0.8363228699551569,0.0,0.8922874825917155,0.0,0.01847689846527003,0.0
calibration_strength,50shot_per_class,regmean_hidden_layers_last_layer_tune,1,0.8915,0.0,0.3723053405761719,0.0,0.8899314420821127,0.0,0.7993273542600897,0.0,0.8910758515203061,0.0,0.023032997232792025,0.0
calibration_strength,50shot_per_class,regmean_hidden_layers_temperature,1,0.8687,0.0,0.4342055023193359,0.0,0.8663601746906275,0.0,0.6961883408071748,0.0,0.8728393846637846,0.0,0.038327374313750696,0.0
calibration_strength,50shot_per_class,regmean_hidden_layers_vector_scaling,1,0.8897,0.0,0.3766487449645996,0.0,0.8882680341692367,0.0,0.8071748878923767,0.0,0.888458940055495,0.0,0.02159152730026466,0.0
calibration_strength,50shot_per_class,sample_weighted_avg,1,0.8598,0.0,0.49189385986328127,0.0,0.8565565837141765,0.0,0.6165919282511211,0.0,0.8673031254426142,0.0,0.05039718758667244,0.0
calibration_strength,50shot_per_class,sample_weighted_bias_cal,1,0.8747,0.0,0.4650711730957031,0.0,0.871888789101875,0.0,0.672645739910314,0.0,0.8781222427150109,0.0,0.04361741358409325,0.0
calibration_strength,50shot_per_class,sample_weighted_hidden_head_tune,1,0.9133,0.0,0.3509783660888672,0.0,0.9118686109317935,0.0,0.82847533632287,0.0,0.9129049824796251,0.0,0.01737481704103074,0.0
calibration_strength,50shot_per_class,sample_weighted_last_layer_tune,1,0.9105,0.0,0.38251452407836917,0.0,0.9088345635247667,0.0,0.8172645739910314,0.0,0.9097547052219831,0.0,0.02097255891151984,0.0
calibration_strength,50shot_per_class,sample_weighted_temperature,1,0.8598,0.0,0.4528791191101074,0.0,0.8565565837141765,0.0,0.6165919282511211,0.0,0.8673031254426142,0.0,0.05039718758667244,0.0
calibration_strength,50shot_per_class,sample_weighted_vector_scaling,1,0.9068,0.0,0.33820414810180666,0.0,0.9053807672614157,0.0,0.8228699551569507,0.0,0.9050798162290636,0.0,0.02090087344507339,0.0
calibration_strength,5shot_per_class,centralized,1,0.9751,0.0,0.08252302122116088,0.0,0.9750614776539521,0.0,0.9602713178294574,0.0,0.9940917370387637,0.0,0.0020113112147236377,0.0
calibration_strength,5shot_per_class,regmean_hidden_layers,1,0.8687,0.0,0.44229861526489256,0.0,0.8663601746906275,0.0,0.6961883408071748,0.0,0.8728393846637846,0.0,0.038327374313750696,0.0
calibration_strength,5shot_per_class,regmean_hidden_layers_bias_cal,1,0.8734,0.0,0.430448168182373,0.0,0.8712992838971532,0.0,0.7208520179372198,0.0,0.8764519934525178,0.0,0.03546098658089854,0.0
calibration_strength,5shot_per_class,regmean_hidden_layers_hidden_head_tune,1,0.8846,0.0,0.38447318267822267,0.0,0.8835744188465127,0.0,0.8080082135523614,0.0,0.886971116956297,0.0,0.019122925899716495,0.0
calibration_strength,5shot_per_class,regmean_hidden_layers_last_layer_tune,1,0.882,0.0,0.3992913261413574,0.0,0.8811833518168418,0.0,0.8059548254620124,0.0,0.8833515228967244,0.0,0.021666156063159175,0.0
calibration_strength,5shot_per_class,regmean_hidden_layers_temperature,1,0.8687,0.0,0.43628685302734377,0.0,0.8663601746906275,0.0,0.6961883408071748,0.0,0.8728393846637846,0.0,0.038327374313750696,0.0
calibration_strength,5shot_per_class,regmean_hidden_layers_vector_scaling,1,0.8794,0.0,0.44537572708129886,0.0,0.8790842622360715,0.0,0.8093385214007782,0.0,0.8774779767233161,0.0,0.019952320517872532,0.0
calibration_strength,5shot_per_class,sample_weighted_avg,1,0.8598,0.0,0.49189385986328127,0.0,0.8565565837141765,0.0,0.6165919282511211,0.0,0.8673031254426142,0.0,0.05039718758667244,0.0
calibration_strength,5shot_per_class,sample_weighted_bias_cal,1,0.8763,0.0,0.4642493423461914,0.0,0.8734799425074782,0.0,0.6704035874439462,0.0,0.8794192133609593,0.0,0.04362140902296631,0.0
calibration_strength,5shot_per_class,sample_weighted_hidden_head_tune,1,0.9099,0.0,0.35502210159301756,0.0,0.9091270356439306,0.0,0.8584158415841584,0.0,0.9089582150247971,0.0,0.015707716988122473,0.0
calibration_strength,5shot_per_class,sample_weighted_last_layer_tune,1,0.906,0.0,0.3978619010925293,0.0,0.904224206599166,0.0,0.7967145790554415,0.0,0.9018811796110537,0.0,0.021991910702213683,0.0
calibration_strength,5shot_per_class,sample_weighted_temperature,1,0.8598,0.0,0.46415167541503904,0.0,0.8565565837141765,0.0,0.6165919282511211,0.0,0.8673031254426142,0.0,0.05039718758667244,0.0
calibration_strength,5shot_per_class,sample_weighted_vector_scaling,1,0.9027,0.0,0.3546390174865723,0.0,0.9010960911307887,0.0,0.8363228699551569,0.0,0.8997934204965314,0.0,0.017016934249691466,0.0
layerwise_intervention,merge_layer_selection,centralized,1,0.9751,0.0,0.08252302122116088,0.0,0.9750614776539521,0.0,0.9602713178294574,0.0,0.9940917370387637,0.0,0.0020113112147236377,0.0
layerwise_intervention,merge_layer_selection,regmean_all_layers,1,0.8644,0.0,0.511614990234375,0.0,0.8619404770147309,0.0,0.6748878923766816,0.0,0.8657950524778075,0.0,0.037442172165434544,0.0
layerwise_intervention,merge_layer_selection,regmean_hidden_layers,1,0.876,0.0,0.42173993911743163,0.0,0.8741385096727384,0.0,0.7561942517343905,0.0,0.8763619619879773,0.0,0.03246903934451005,0.0
layerwise_intervention,merge_layer_selection,regmean_last_layer,1,0.8757,0.0,0.42872926025390623,0.0,0.8733524304105711,0.0,0.6809338521400778,0.0,0.8753482532186785,0.0,0.042777582326950316,0.0
layerwise_intervention,merge_layer_selection,regmean_middle_last,1,0.866,0.0,0.4329939277648926,0.0,0.8628122568439993,0.0,0.594170403587444,0.0,0.8731889465979443,0.0,0.0552925778298909,0.0
layerwise_intervention,merge_layer_selection,sample_weighted_avg,1,0.8598,0.0,0.49189385986328127,0.0,0.8565565837141765,0.0,0.6165919282511211,0.0,0.8673031254426142,0.0,0.05039718758667244,0.0
layerwise_intervention,merge_layer_selection,simple_avg,1,0.794,0.0,0.6262754440307617,0.0,0.7897374881189378,0.0,0.3994053518334985,0.0,0.8025745492210462,0.0,0.07916312705686068,0.0
layerwise_intervention,tune_layer_selection,centralized,1,0.9751,0.0,0.08252302122116088,0.0,0.9750614776539521,0.0,0.9602713178294574,0.0,0.9940917370387637,0.0,0.0020113112147236377,0.0
layerwise_intervention,tune_layer_selection,regmean_hidden_full_tune,1,0.8912,0.0,0.3706532562255859,0.0,0.8897681576859015,0.0,0.8161434977578476,0.0,0.8905922683969956,0.0,0.01984224977154059,0.0
layerwise_intervention,tune_layer_selection,regmean_hidden_hidden_head_tune,1,0.8941,0.0,0.36224743576049806,0.0,0.8924613015121228,0.0,0.8060538116591929,0.0,0.8918008236022044,0.0,0.020788818170538393,0.0
layerwise_intervention,tune_layer_selection,regmean_hidden_last_layer_tune,1,0.8864,0.0,0.38542546920776366,0.0,0.8846770619216136,0.0,0.7905544147843943,0.0,0.8869971357475277,0.0,0.02754806603253886,0.0
layerwise_intervention,tune_layer_selection,regmean_hidden_layers,1,0.8687,0.0,0.44229861526489256,0.0,0.8663601746906275,0.0,0.6961883408071748,0.0,0.8728393846637846,0.0,0.038327374313750696,0.0
layerwise_intervention,tune_layer_selection,regmean_hidden_middle_layer_tune,1,0.8924,0.0,0.36633539733886716,0.0,0.8907242192042654,0.0,0.7926008968609866,0.0,0.891417129640277,0.0,0.02192554736928073,0.0
layerwise_intervention,tune_layer_selection,sample_weighted_avg,1,0.8598,0.0,0.49189385986328127,0.0,0.8565565837141765,0.0,0.6165919282511211,0.0,0.8673031254426142,0.0,0.05039718758667244,0.0
layerwise_intervention,tune_layer_selection,sample_weighted_full_tune,1,0.9097,0.0,0.33282551727294923,0.0,0.9080402607089961,0.0,0.8150224215246636,0.0,0.9076595971139069,0.0,0.01696284659131203,0.0
layerwise_intervention,tune_layer_selection,sample_weighted_hidden_head_tune,1,0.9122,0.0,0.34692487030029295,0.0,0.9106465589864217,0.0,0.8183856502242153,0.0,0.9121014573774108,0.0,0.017617299714226584,0.0
layerwise_intervention,tune_layer_selection,sample_weighted_last_layer_tune,1,0.9063,0.0,0.38654259338378905,0.0,0.9046488361617957,0.0,0.8217488789237668,0.0,0.9055981753864794,0.0,0.024984988793608456,0.0
layerwise_intervention,tune_layer_selection,sample_weighted_middle_layer_tune,1,0.9126,0.0,0.3601431747436523,0.0,0.9109885113819602,0.0,0.8139013452914798,0.0,0.9127470358940613,0.0,0.01808463040000005,0.0
